,날짜,지역,품명,가격
0,2013-07-30,서울,여름,10000.0
1,2013-07-30,부산,여름,8500.0
2,2013-07-30,대구,여름,9500.0
3,2013-07-30,광주,여름,10000.0
4,2013-07-30,대전,여름,10000.0
5,2013-07-31,서울,여름,10000.0
6,2013-07-31,부산,여름,8500.0
7,2013-07-31,대구,여름,9500.0
8,2013-07-31,광주,여름,10000.0
9,2013-07-31,대전,여름,10000.0
10,2013-08-01,서울,여름,11000.0
11,2013-08-01,부산,여름,9000.0
12,2013-08-01,대구,여름,9500.0
13,2013-08-01,광주,여름,10000.0
14,2013-08-01,대전,여름,10000.0
15,2013-08-02,서울,여름,11000.0
16,2013-08-02,부산,여름,9000.0
17,2013-08-02,대구,여름,9500.0
18,2013-08-02,광주,여름,10000.0
19,2013-08-02,대전,여름,10000.0
20,2013-08-05,서울,여름,13000.0
21,2013-08-05,부산,여름,10000.0
22,2013-08-05,대구,여름,10000.0
23,2013-08-05,광주,여름,11000.0
24,2013-08-05,대전,여름,12000.0
25,2013-08-06,서울,여름,12000.0
26,2013-08-06,부산,여름,10000.0
27,2013-08-06,대구,여름,10000.0
28,2013-08-06,광주,여름,11000.0
29,2013-08-06,대전,여름,12000.0
30,2013-08-07,서울,여름,12000.0
31,2013-08-07,부산,여름,10000.0
32,2013-08-07,대구,여름,11000.0
33,2013-08-07,광주,여름,11000.0
34,2013-08-07,대전,여름,12000.0
35,2013-08-08,서울,여름,13000.0
36,2013-08-08,부산,여름,11000.0
37,2013-08-08,대구,여름,11000.0
38,2013-08-08,광주,여름,11000.0
39,2013-08-08,대전,여름,13000.0
40,2013-08-09,서울,여름,15000.0
41,2013-08-09,부산,여름,11000.0
42,2013-08-09,대구,여름,11000.0
43,2013-08-09,광주,여름,11000.0
44,2013-08-09,대전,여름,13000.0
45,2013-08-12,서울,여름,14000.0
46,2013-08-12,부산,여름,11000.0
47,2013-08-12,대구,여름,11000.0
48,2013-08-12,광주,여름,11000.0
49,2013-08-12,대전,여름,12000.0
50,2013-08-13,서울,여름,12000.0
51,2013-08-13,부산,여름,11000.0
52,2013-08-13,대구,여름,12000.0
53,2013-08-13,광주,여름,11000.0
54,2013-08-13,대전,여름,14000.0
55,2013-08-14,서울,여름,13000.0
56,2013-08-14,부산,여름,11000.0
57,2013-08-14,대구,여름,12000.0
58,2013-08-14,광주,여름,12000.0
59,2013-08-14,대전,여름,14000.0
60,2013-08-16,서울,여름,13000.0
61,2013-08-16,부산,여름,11000.0
62,2013-08-16,대구,여름,12000.0
63,2013-08-16,광주,여름,13000.0
64,2013-08-16,대전,여름,14000.0
65,2013-08-19,서울,여름,16000.0
66,2013-08-19,부산,여름,14000.0
67,2013-08-19,대구,여름,14000.0
68,2013-08-19,광주,여름,14000.0
69,2013-08-19,대전,여름,16000.0
70,2013-08-20,서울,여름,16000.0
71,2013-08-20,부산,여름,14000.0
72,2013-08-20,대구,여름,14000.0
73,2013-08-20,광주,여름,14000.0
74,2013-08-20,대전,여름,16000.0
75,2013-08-21,서울,여름,16000.0
76,2013-08-21,부산,여름,14000.0
77,2013-08-21,대구,여름,15000.0
78,2013-08-21,광주,여름,15000.0
79,2013-08-21,대전,여름,16000.0
80,2013-08-22,서울,여름,16000.0
81,2013-08-22,부산,여름,14000.0
82,2013-08-22,대구,여름,15000.0
83,2013-08-22,광주,여름,15000.0
84,2013-08-22,대전,여름,16000.0
85,2013-08-23,서울,여름,16500.0
86,2013-08-23,부산,여름,15000.0
87,2013-08-23,대구,여름,15000.0
88,2013-08-23,광주,여름,16000.0
89,2013-08-23,대전,여름,16000.0
90,2013-08-26,서울,여름,17000.0
91,2013-08-26,부산,여름,16000.0
92,2013-08-26,대구,여름,16000.0
93,2013-08-26,광주,여름,17000.0
94,2013-08-26,대전,여름,16000.0
95,2013-08-27,서울,여름,17000.0
96,2013-08-27,부산,여름,16000.0
97,2013-08-27,대구,여름,16000.0
98,2013-08-27,광주,여름,17000.0
99,2013-08-27,대전,여름,16000.0
100,2013-08-28,서울,여름,17000.0
101,2013-08-28,부산,여름,16000.0
102,2013-08-28,대구,여름,16000.0
103,2013-08-28,광주,여름,16000.0
104,2013-08-28,대전,여름,16000.0
105,2013-08-29,서울,여름,15000.0
106,2013-08-29,부산,여름,15000.0
107,2013-08-29,대구,여름,15000.0
108,2013-08-29,광주,여름,16000.0
109,2013-08-29,대전,여름,17000.0
110,2013-08-30,서울,여름,15000.0
111,2013-08-30,부산,여름,15000.0
112,2013-08-30,대구,여름,15000.0
113,2013-08-30,광주,여름,16000.0
114,2013-08-30,대전,여름,17000.0
115,2013-09-02,서울,여름,14000.0
116,2013-09-02,부산,여름,14000.0
117,2013-09-02,대구,여름,14000.0
118,2013-09-02,광주,여름,15000.0
119,2013-09-02,대전,여름,15000.0
120,2013-09-03,서울,여름,15000.0
121,2013-09-03,부산,여름,14000.0
122,2013-09-03,대구,여름,14000.0
123,2013-09-03,광주,여름,15000.0
124,2013-09-03,대전,여름,15000.0
125,2013-09-04,서울,여름,15000.0
126,2013-09-04,부산,여름,14000.0
127,2013-09-04,대구,여름,14000.0
128,2013-09-04,광주,여름,15000.0
129,2013-09-04,대전,여름,15000.0
130,2013-09-05,서울,여름,14000.0
131,2013-09-05,부산,여름,13000.0
132,2013-09-05,대구,여름,13000.0
133,2013-09-05,광주,여름,13000.0
134,2013-09-05,대전,여름,14000.0
135,2013-09-06,서울,여름,14000.0
136,2013-09-06,부산,여름,13000.0
137,2013-09-06,대구,여름,13000.0
138,2013-09-06,광주,여름,13000.0
139,2013-09-06,대전,여름,14000.0
140,2013-09-09,서울,여름,14000.0
141,2013-09-09,부산,여름,13000.0
142,2013-09-09,대구,여름,13000.0
143,2013-09-09,광주,여름,13000.0
144,2013-09-09,대전,여름,14000.0
145,2013-09-10,서울,여름,14000.0
146,2013-09-10,부산,여름,14000.0
147,2013-09-10,대구,여름,13000.0
148,2013-09-10,광주,여름,15000.0
149,2013-09-10,대전,여름,15000.0
150,2013-09-11,서울,여름,14000.0
151,2013-09-11,부산,여름,14000.0
152,2013-09-11,대구,여름,13000.0
153,2013-09-11,광주,여름,14000.0
154,2013-09-11,대전,여름,14000.0
155,2013-09-12,서울,여름,13000.0
156,2013-09-12,부산,여름,14000.0
157,2013-09-12,대구,여름,13000.0
158,2013-09-12,광주,여름,14000.0
159,2013-09-12,대전,여름,14000.0
160,2013-09-13,서울,여름,13000.0
161,2013-09-13,부산,여름,13000.0
162,2013-09-13,대구,여름,13000.0
163,2013-09-13,광주,여름,13000.0
164,2013-09-13,대전,여름,14000.0
165,2013-09-16,서울,여름,13500.0
166,2013-09-16,부산,여름,13000.0
167,2013-09-16,대구,여름,13000.0
168,2013-09-16,광주,여름,13000.0
169,2013-09-16,대전,여름,14000.0
170,2013-09-17,서울,여름,13500.0
171,2013-09-17,부산,여름,13000.0
172,2013-09-17,대구,여름,13000.0
173,2013-09-17,광주,여름,13000.0
174,2013-09-17,대전,여름,14000.0
175,2013-09-23,서울,여름,12000.0
176,2013-09-23,부산,여름,12000.0
177,2013-09-23,대구,여름,12000.0
178,2013-09-23,광주,여름,12000.0
179,2013-09-23,대전,여름,11000.0
180,2013-09-24,서울,여름,11500.0
181,2013-09-24,부산,여름,10000.0
182,2013-09-24,대구,여름,11000.0
183,2013-09-24,광주,여름,10000.0
184,2013-09-24,대전,여름,11000.0
185,2013-09-25,서울,여름,11500.0
186,2013-09-25,부산,여름,10000.0
187,2013-09-25,대구,여름,10000.0
188,2013-09-25,광주,여름,10000.0
189,2013-09-25,대전,여름,11000.0
190,2013-09-26,서울,여름,9000.0
191,2013-09-26,부산,여름,9000.0
192,2013-09-26,대구,여름,10000.0
193,2013-09-26,광주,여름,10000.0
194,2013-09-26,대전,여름,9000.0
195,2013-09-27,서울,여름,8000.0
196,2013-09-27,부산,여름,9000.0
197,2013-09-27,대구,여름,9000.0
198,2013-09-27,광주,여름,9000.0
199,2013-09-27,대전,여름,9000.0
200,2013-09-30,서울,여름,9000.0
201,2013-09-30,부산,여름,9000.0
202,2013-09-30,대구,여름,9000.0
203,2013-09-30,광주,여름,8000.0
204,2013-09-30,대전,여름,9000.0
205,2013-10-01,서울,여름,8000.0
206,2013-10-01,부산,여름,8000.0
207,2013-10-01,대구,여름,8000.0
208,2013-10-01,광주,여름,7000.0
209,2013-10-01,대전,여름,9000.0
210,2013-10-02,서울,여름,8000.0
211,2013-10-02,부산,여름,8000.0
212,2013-10-02,대구,여름,8000.0
213,2013-10-02,광주,여름,7000.0
214,2013-10-02,대전,여름,8000.0
215,2013-10-04,서울,여름,7500.0
216,2013-10-04,부산,여름,8000.0
217,2013-10-04,대구,여름,8000.0
218,2013-10-04,광주,여름,7000.0
219,2013-10-04,대전,여름,8000.0
220,2013-10-07,서울,여름,6000.0
221,2013-10-07,부산,여름,7000.0
222,2013-10-07,대구,여름,7000.0
223,2013-10-07,광주,여름,7000.0
224,2013-10-07,대전,여름,6000.0
225,2013-10-08,서울,여름,6000.0
226,2013-10-08,부산,여름,7000.0
227,2013-10-08,대구,여름,7000.0
228,2013-10-08,광주,여름,7000.0
229,2013-10-08,대전,여름,6000.0
230,2013-10-10,서울,여름,5500.0
231,2013-10-10,부산,여름,6000.0
232,2013-10-10,대구,여름,6000.0
233,2013-10-10,광주,여름,6000.0
234,2013-10-10,대전,여름,6000.0
235,2013-10-11,서울,여름,6000.0
236,2013-10-11,부산,여름,6000.0
237,2013-10-11,대구,여름,6000.0
238,2013-10-11,광주,여름,6000.0
239,2013-10-11,대전,여름,6000.0
240,2013-10-14,서울,여름,6000.0
241,2013-10-14,부산,여름,5500.0
242,2013-10-14,대구,여름,5500.0
243,2013-10-14,광주,여름,5000.0
244,2013-10-14,대전,여름,6000.0
245,2013-10-15,서울,여름,6000.0
246,2013-10-15,부산,여름,5500.0
247,2013-10-15,대구,여름,5500.0
248,2013-10-15,광주,여름,5000.0
249,2013-10-15,대전,여름,6000.0
250,2013-10-16,서울,여름,6000.0
251,2013-10-16,부산,여름,5500.0
252,2013-10-16,대구,여름,5500.0
253,2013-10-16,광주,여름,5000.0
254,2013-10-16,대전,여름,5000.0
255,2013-10-17,서울,여름,5000.0
256,2013-10-17,부산,여름,5000.0
257,2013-10-17,대구,여름,5000.0
258,2013-10-17,광주,여름,5000.0
259,2013-10-17,대전,여름,5000.0
260,2013-10-18,서울,여름,5000.0
261,2013-10-18,부산,여름,5000.0
262,2013-10-18,대구,여름,5000.0
263,2013-10-18,광주,여름,5000.0
264,2013-10-18,대전,여름,5000.0
265,2013-10-21,서울,여름,5000.0
266,2013-10-21,부산,여름,5000.0
267,2013-10-21,대구,여름,5000.0
268,2013-10-21,광주,여름,5000.0
269,2013-10-21,대전,여름,5000.0
270,2013-10-22,서울,여름,5000.0
271,2013-10-22,부산,여름,5000.0
272,2013-10-22,대구,여름,5000.0
273,2013-10-22,광주,여름,5000.0
274,2013-10-22,대전,여름,5000.0
275,2013-10-23,서울,여름,5000.0
276,2013-10-23,부산,여름,5000.0
277,2013-10-23,대구,여름,5000.0
278,2013-10-23,광주,여름,5000.0
279,2013-10-23,대전,여름,5000.0
280,2013-10-24,서울,여름,5000.0
281,2013-10-24,부산,여름,5000.0
282,2013-10-24,대구,여름,5000.0
283,2013-10-24,광주,여름,5000.0
284,2013-10-24,대전,여름,5000.0
285,2013-10-25,서울,여름,5000.0
286,2013-10-25,부산,여름,5000.0
287,2013-10-25,대구,여름,4500.0
288,2013-10-25,광주,여름,5000.0
289,2013-10-25,대전,여름,5000.0
290,2013-10-28,서울,여름,5000.0
291,2013-10-28,부산,여름,5000.0
292,2013-10-28,대구,여름,4500.0
293,2013-10-28,광주,여름,5000.0
294,2013-10-28,대전,여름,5000.0
295,2013-10-29,서울,여름,4000.0
296,2013-10-29,부산,여름,5000.0
297,2013-10-29,대구,여름,4500.0
298,2013-10-29,광주,여름,5000.0
299,2013-10-29,대전,여름,5000.0
300,2013-10-30,서울,여름,4000.0
301,2013-10-30,부산,여름,5000.0
302,2013-10-30,대구,여름,4500.0
303,2013-10-30,광주,여름,5000.0
304,2013-10-30,대전,여름,5000.0
305,2013-10-31,서울,여름,4000.0
306,2013-10-31,부산,여름,5000.0
307,2013-10-31,대구,여름,4500.0
308,2013-10-31,광주,여름,5000.0
309,2013-10-31,대전,여름,5000.0
310,2013-11-01,서울,여름,4000.0
311,2013-11-01,부산,여름,4500.0
312,2013-11-01,대구,여름,4500.0
313,2013-11-01,광주,여름,4500.0
314,2013-11-01,대전,여름,4500.0
315,2013-11-04,서울,여름,4000.0
316,2013-11-04,부산,여름,4500.0
317,2013-11-04,대구,여름,4500.0
318,2013-11-04,광주,여름,4500.0
319,2013-11-04,대전,여름,4500.0
320,2013-11-05,서울,여름,4000.0
321,2013-11-05,부산,여름,4500.0
322,2013-11-05,대구,여름,4500.0
323,2013-11-05,광주,여름,4500.0
324,2013-11-05,대전,여름,4500.0
325,2013-11-06,서울,여름,4000.0
326,2013-11-06,부산,여름,4500.0
327,2013-11-06,대구,여름,4500.0
328,2013-11-06,광주,여름,4500.0
329,2013-11-06,대전,여름,4500.0
330,2013-11-07,서울,여름,4000.0
331,2013-11-07,부산,여름,4500.0
332,2013-11-07,대구,여름,4500.0
333,2013-11-07,광주,여름,4500.0
334,2013-11-07,대전,여름,4500.0
335,2013-11-08,서울,여름,6000.0
336,2013-11-08,부산,여름,4500.0
337,2013-11-08,대구,여름,4500.0
338,2013-11-08,광주,여름,4500.0
339,2013-11-08,대전,여름,4500.0
340,2014-07-25,서울,여름,7500.0
341,2014-07-25,부산,여름,8000.0
342,2014-07-25,대구,여름,8000.0
343,2014-07-25,광주,여름,8000.0
344,2014-07-25,대전,여름,8500.0
345,2014-07-28,서울,여름,7500.0
346,2014-07-28,부산,여름,8000.0
347,2014-07-28,대구,여름,8000.0
348,2014-07-28,광주,여름,8000.0
349,2014-07-28,대전,여름,8500.0
350,2014-07-29,서울,여름,7500.0
351,2014-07-29,부산,여름,8000.0
352,2014-07-29,대구,여름,8000.0
353,2014-07-29,광주,여름,8000.0
354,2014-07-29,대전,여름,8500.0
355,2014-07-30,서울,여름,7500.0
356,2014-07-30,부산,여름,8000.0
357,2014-07-30,대구,여름,8000.0
358,2014-07-30,광주,여름,8000.0
359,2014-07-30,대전,여름,8500.0
360,2014-07-31,서울,여름,7500.0
361,2014-07-31,부산,여름,8000.0
362,2014-07-31,대구,여름,8000.0
363,2014-07-31,광주,여름,8000.0
364,2014-07-31,대전,여름,8500.0
365,2014-08-04,서울,여름,8000.0
366,2014-08-04,부산,여름,8000.0
367,2014-08-04,대구,여름,8000.0
368,2014-08-04,광주,여름,8000.0
369,2014-08-04,대전,여름,8500.0
370,2014-08-05,서울,여름,8000.0
371,2014-08-05,부산,여름,8000.0
372,2014-08-05,대구,여름,8000.0
373,2014-08-05,광주,여름,8000.0
374,2014-08-05,대전,여름,8500.0
375,2014-08-06,서울,여름,8000.0
376,2014-08-06,부산,여름,8000.0
377,2014-08-06,대구,여름,8000.0
378,2014-08-06,광주,여름,8000.0
379,2014-08-06,대전,여름,8500.0
380,2014-08-07,서울,여름,8000.0
381,2014-08-07,부산,여름,8000.0
382,2014-08-07,대구,여름,8000.0
383,2014-08-07,광주,여름,8000.0
384,2014-08-07,대전,여름,8500.0
385,2014-08-08,서울,여름,7500.0
386,2014-08-08,부산,여름,8000.0
387,2014-08-08,대구,여름,8000.0
388,2014-08-08,광주,여름,8000.0
389,2014-08-08,대전,여름,8500.0
390,2014-08-11,서울,여름,7500.0
391,2014-08-11,부산,여름,8000.0
392,2014-08-11,대구,여름,8000.0
393,2014-08-11,광주,여름,8000.0
394,2014-08-11,대전,여름,8500.0
395,2014-08-12,서울,여름,7500.0
396,2014-08-12,부산,여름,7500.0
397,2014-08-12,대구,여름,8000.0
398,2014-08-12,광주,여름,7000.0
399,2014-08-12,대전,여름,8000.0
400,2014-08-13,서울,여름,7500.0
401,2014-08-13,부산,여름,7500.0
402,2014-08-13,대구,여름,8000.0
403,2014-08-13,광주,여름,7000.0
404,2014-08-13,대전,여름,7500.0
405,2014-08-14,서울,여름,7500.0
406,2014-08-14,부산,여름,7500.0
407,2014-08-14,대구,여름,8000.0
408,2014-08-14,광주,여름,7000.0
409,2014-08-14,대전,여름,7500.0
410,2014-08-18,서울,여름,7500.0
411,2014-08-18,부산,여름,7500.0
412,2014-08-18,대구,여름,8000.0
413,2014-08-18,광주,여름,7000.0
414,2014-08-18,대전,여름,7500.0
415,2014-08-19,서울,여름,7500.0
416,2014-08-19,부산,여름,7500.0
417,2014-08-19,대구,여름,8000.0
418,2014-08-19,광주,여름,7000.0
419,2014-08-19,대전,여름,7500.0
420,2014-08-20,서울,여름,7500.0
421,2014-08-20,부산,여름,7500.0
422,2014-08-20,대구,여름,8000.0
423,2014-08-20,광주,여름,8000.0
424,2014-08-20,대전,여름,8000.0
425,2014-08-21,서울,여름,7500.0
426,2014-08-21,부산,여름,7500.0
427,2014-08-21,대구,여름,8000.0
428,2014-08-21,광주,여름,8000.0
429,2014-08-21,대전,여름,8000.0
430,2014-08-22,서울,여름,7500.0
431,2014-08-22,부산,여름,7500.0
432,2014-08-22,대구,여름,8000.0
433,2014-08-22,광주,여름,8000.0
434,2014-08-22,대전,여름,8000.0
435,2014-08-25,서울,여름,7500.0
436,2014-08-25,부산,여름,7500.0
437,2014-08-25,대구,여름,8000.0
438,2014-08-25,광주,여름,8000.0
439,2014-08-25,대전,여름,8000.0
440,2014-08-26,서울,여름,7500.0
441,2014-08-26,부산,여름,7500.0
442,2014-08-26,대구,여름,8000.0
443,2014-08-26,광주,여름,8000.0
444,2014-08-26,대전,여름,8000.0
445,2014-08-27,서울,여름,7500.0
446,2014-08-27,부산,여름,7500.0
447,2014-08-27,대구,여름,8000.0
448,2014-08-27,광주,여름,8000.0
449,2014-08-27,대전,여름,8000.0
450,2014-08-28,서울,여름,7500.0
451,2014-08-28,부산,여름,7500.0
452,2014-08-28,대구,여름,8000.0
453,2014-08-28,광주,여름,8000.0
454,2014-08-28,대전,여름,8000.0
455,2014-08-29,서울,여름,7500.0
456,2014-08-29,부산,여름,7500.0
457,2014-08-29,대구,여름,8000.0
458,2014-08-29,광주,여름,8000.0
459,2014-08-29,대전,여름,8000.0
460,2014-09-01,서울,여름,7500.0
461,2014-09-01,부산,여름,7500.0
462,2014-09-01,대구,여름,8000.0
463,2014-09-01,광주,여름,9000.0
464,2014-09-01,대전,여름,8000.0
465,2014-09-02,서울,여름,7800.0
466,2014-09-02,부산,여름,7500.0
467,2014-09-02,대구,여름,8000.0
468,2014-09-02,광주,여름,9000.0
469,2014-09-02,대전,여름,8000.0
470,2014-09-03,서울,여름,7800.0
471,2014-09-03,부산,여름,8000.0
472,2014-09-03,대구,여름,8000.0
473,2014-09-03,광주,여름,10000.0
474,2014-09-03,대전,여름,9000.0
475,2014-09-04,서울,여름,8000.0
476,2014-09-04,부산,여름,10000.0
477,2014-09-04,대구,여름,8000.0
478,2014-09-04,광주,여름,12000.0
479,2014-09-04,대전,여름,10000.0
480,2014-09-05,서울,여름,8000.0
481,2014-09-05,부산,여름,10000.0
482,2014-09-05,대구,여름,8000.0
483,2014-09-05,광주,여름,10000.0
484,2014-09-05,대전,여름,10000.0
485,2014-09-11,서울,여름,8000.0
486,2014-09-11,부산,여름,10000.0
487,2014-09-11,대구,여름,8000.0
488,2014-09-11,광주,여름,8000.0
489,2014-09-11,대전,여름,10000.0
490,2014-09-12,서울,여름,8000.0
491,2014-09-12,부산,여름,10000.0
492,2014-09-12,대구,여름,8000.0
493,2014-09-12,광주,여름,8000.0
494,2014-09-12,대전,여름,10000.0
495,2014-09-15,서울,여름,8000.0
496,2014-09-15,부산,여름,9000.0
497,2014-09-15,대구,여름,8000.0
498,2014-09-15,광주,여름,8000.0
499,2014-09-15,대전,여름,9000.0
500,2014-09-17,서울,여름,7500.0
501,2014-09-17,부산,여름,8000.0
502,2014-09-17,대구,여름,8000.0
503,2014-09-17,광주,여름,8000.0
504,2014-09-17,대전,여름,8000.0
505,2014-09-18,서울,여름,7500.0
506,2014-09-18,부산,여름,8000.0
507,2014-09-18,대구,여름,8000.0
508,2014-09-18,광주,여름,8000.0
509,2014-09-18,대전,여름,8000.0
510,2014-09-19,서울,여름,7500.0
511,2014-09-19,부산,여름,8000.0
512,2014-09-19,대구,여름,8000.0
513,2014-09-19,광주,여름,8000.0
514,2014-09-19,대전,여름,8000.0
515,2014-09-22,서울,여름,7500.0
516,2014-09-22,부산,여름,7500.0
517,2014-09-22,대구,여름,8000.0
518,2014-09-22,광주,여름,7000.0
519,2014-09-22,대전,여름,8000.0
520,2014-09-23,서울,여름,7500.0
521,2014-09-23,부산,여름,7500.0
522,2014-09-23,대구,여름,8000.0
523,2014-09-23,광주,여름,7000.0
524,2014-09-23,대전,여름,8000.0
525,2014-09-24,서울,여름,7500.0
526,2014-09-24,부산,여름,7500.0
527,2014-09-24,대구,여름,8000.0
528,2014-09-24,광주,여름,7000.0
529,2014-09-24,대전,여름,8000.0
530,2014-09-25,서울,여름,7500.0
531,2014-09-25,부산,여름,7500.0
532,2014-09-25,대구,여름,8000.0
533,2014-09-25,광주,여름,7000.0
534,2014-09-25,대전,여름,8000.0
535,2014-09-26,서울,여름,7500.0
536,2014-09-26,부산,여름,7500.0
537,2014-09-26,대구,여름,8000.0
538,2014-09-26,광주,여름,7000.0
539,2014-09-26,대전,여름,8000.0
540,2014-09-29,서울,여름,7500.0
541,2014-09-29,부산,여름,7000.0
542,2014-09-29,대구,여름,7000.0
543,2014-09-29,광주,여름,6000.0
544,2014-09-29,대전,여름,7000.0
545,2014-09-30,서울,여름,7200.0
546,2014-09-30,부산,여름,7000.0
547,2014-09-30,대구,여름,7000.0
548,2014-09-30,광주,여름,6000.0
549,2014-09-30,대전,여름,6500.0
550,2014-10-01,서울,여름,7000.0
551,2014-10-01,부산,여름,7000.0
552,2014-10-01,대구,여름,7000.0
553,2014-10-01,광주,여름,6000.0
554,2014-10-01,대전,여름,6500.0
555,2014-10-02,서울,여름,7000.0
556,2014-10-02,부산,여름,7000.0
557,2014-10-02,대구,여름,6000.0
558,2014-10-02,광주,여름,6000.0
559,2014-10-02,대전,여름,6500.0
560,2014-10-06,서울,여름,7000.0
561,2014-10-06,부산,여름,6500.0
562,2014-10-06,대구,여름,6000.0
563,2014-10-06,광주,여름,5000.0
564,2014-10-06,대전,여름,6500.0
565,2014-10-07,서울,여름,6000.0
566,2014-10-07,부산,여름,6000.0
567,2014-10-07,대구,여름,6000.0
568,2014-10-07,광주,여름,4000.0
569,2014-10-07,대전,여름,5000.0
570,2014-10-08,서울,여름,6000.0
571,2014-10-08,부산,여름,5500.0
572,2014-10-08,대구,여름,5000.0
573,2014-10-08,광주,여름,4000.0
574,2014-10-08,대전,여름,5000.0
575,2014-10-10,서울,여름,5500.0
576,2014-10-10,부산,여름,5500.0
577,2014-10-10,대구,여름,5000.0
578,2014-10-10,광주,여름,4000.0
579,2014-10-10,대전,여름,5000.0
580,2014-10-13,서울,여름,5500.0
581,2014-10-13,부산,여름,5000.0
582,2014-10-13,대구,여름,5000.0
583,2014-10-13,광주,여름,4000.0
584,2014-10-13,대전,여름,5000.0
585,2014-10-14,서울,여름,5500.0
586,2014-10-14,부산,여름,5000.0
587,2014-10-14,대구,여름,5000.0
588,2014-10-14,광주,여름,4000.0
589,2014-10-14,대전,여름,5000.0
590,2014-10-15,서울,여름,5200.0
591,2014-10-15,부산,여름,5000.0
592,2014-10-15,대구,여름,5000.0
593,2014-10-15,광주,여름,4000.0
594,2014-10-15,대전,여름,5000.0
595,2014-10-16,서울,여름,5200.0
596,2014-10-16,부산,여름,5000.0
597,2014-10-16,대구,여름,5000.0
598,2014-10-16,광주,여름,4000.0
599,2014-10-16,대전,여름,5000.0
600,2014-10-17,서울,여름,5000.0
601,2014-10-17,부산,여름,5000.0
602,2014-10-17,대구,여름,5000.0
603,2014-10-17,광주,여름,4000.0
604,2014-10-17,대전,여름,5000.0
605,2014-10-20,서울,여름,5000.0
606,2014-10-20,부산,여름,5000.0
607,2014-10-20,대구,여름,5000.0
608,2014-10-20,광주,여름,4000.0
609,2014-10-20,대전,여름,5000.0
610,2014-10-21,서울,여름,5000.0
611,2014-10-21,부산,여름,5000.0
612,2014-10-21,대구,여름,5000.0
613,2014-10-21,광주,여름,4000.0
614,2014-10-21,대전,여름,5000.0
615,2014-10-22,서울,여름,5000.0
616,2014-10-22,부산,여름,5000.0
617,2014-10-22,대구,여름,5000.0
618,2014-10-22,광주,여름,4000.0
619,2014-10-22,대전,여름,5000.0
620,2014-10-23,서울,여름,5000.0
621,2014-10-23,부산,여름,5000.0
622,2014-10-23,대구,여름,5000.0
623,2014-10-23,광주,여름,4000.0
624,2014-10-23,대전,여름,5000.0
625,2014-10-24,서울,여름,5000.0
626,2014-10-24,부산,여름,5000.0
627,2014-10-24,대구,여름,5000.0
628,2014-10-24,광주,여름,4000.0
629,2014-10-24,대전,여름,5000.0
630,2014-10-27,서울,여름,5000.0
631,2014-10-27,부산,여름,5000.0
632,2014-10-27,대구,여름,5000.0
633,2014-10-27,광주,여름,4000.0
634,2014-10-27,대전,여름,5000.0
635,2014-10-28,서울,여름,5000.0
636,2014-10-28,부산,여름,4000.0
637,2014-10-28,대구,여름,4000.0
638,2014-10-28,광주,여름,3500.0
639,2014-10-28,대전,여름,4500.0
640,2014-10-29,서울,여름,4800.0
641,2014-10-29,부산,여름,4000.0
642,2014-10-29,대구,여름,4000.0
643,2014-10-29,광주,여름,3000.0
644,2014-10-29,대전,여름,4000.0
645,2014-10-30,서울,여름,4800.0
646,2014-10-30,부산,여름,4000.0
647,2014-10-30,대구,여름,4000.0
648,2014-10-30,광주,여름,3000.0
649,2014-10-30,대전,여름,4000.0
650,2014-10-31,서울,여름,4800.0
651,2014-10-31,부산,여름,4000.0
652,2014-10-31,대구,여름,4000.0
653,2014-10-31,광주,여름,3000.0
654,2014-10-31,대전,여름,4000.0
655,2014-11-03,서울,여름,4500.0
656,2014-11-03,부산,여름,4000.0
657,2014-11-03,대구,여름,4000.0
658,2014-11-03,광주,여름,3500.0
659,2014-11-03,대전,여름,4000.0
660,2014-11-04,서울,여름,4500.0
661,2014-11-04,부산,여름,4000.0
662,2014-11-04,대구,여름,4000.0
663,2014-11-04,광주,여름,3500.0
664,2014-11-04,대전,여름,4000.0
665,2015-08-07,서울,여름,7000.0
666,2015-08-07,부산,여름,6500.0
667,2015-08-07,대구,여름,6000.0
668,2015-08-07,광주,여름,6000.0
669,2015-08-07,대전,여름,6500.0
670,2015-08-10,서울,여름,8000.0
671,2015-08-10,부산,여름,7000.0
672,2015-08-10,대구,여름,6000.0
673,2015-08-10,광주,여름,8000.0
674,2015-08-10,대전,여름,6500.0
675,2015-08-11,서울,여름,8000.0
676,2015-08-11,부산,여름,7000.0
677,2015-08-11,대구,여름,6000.0
678,2015-08-11,광주,여름,9000.0
679,2015-08-11,대전,여름,9000.0
680,2015-08-12,서울,여름,8000.0
681,2015-08-12,부산,여름,7000.0
682,2015-08-12,대구,여름,6000.0
683,2015-08-12,광주,여름,9000.0
684,2015-08-12,대전,여름,9000.0
685,2015-08-13,서울,여름,8500.0
686,2015-08-13,부산,여름,7000.0
687,2015-08-13,대구,여름,6000.0
688,2015-08-13,광주,여름,9000.0
689,2015-08-13,대전,여름,9000.0
690,2015-08-17,서울,여름,8500.0
691,2015-08-17,부산,여름,7000.0
692,2015-08-17,대구,여름,7000.0
693,2015-08-17,광주,여름,7000.0
694,2015-08-17,대전,여름,8000.0
695,2015-08-18,서울,여름,7000.0
696,2015-08-18,부산,여름,7000.0
697,2015-08-18,대구,여름,7000.0
698,2015-08-18,광주,여름,7000.0
